Time;Yksiaikainen (kWh);Status;Temperature;Temperature;Yksiaikainen (kWh);Energy(kWh);Temperature
16.6.2024 08:00;;Missing;;15,8;0,12;0,12;15,8
16.6.2024 09:00;;Missing;;17,4;0,15;0,15;17,4
16.6.2024 10:00;;Missing;;18,1;0,55;0,55;18,1
16.6.2024 11:00;;Missing;;18,4;1,36;1,36;18,4
16.6.2024 12:00;;Missing;;20,6;1,07;1,07;20,6
16.6.2024 13:00;;Missing;;21,0;0,40;0,40;21,0
16.6.2024 14:00;;Missing;;21,6;1,66;1,66;21,6
16.6.2024 15:00;;Missing;;20,0;0,22;0,22;20,0
16.6.2024 16:00;;Missing;;21,5;0,52;0,52;21,5
16.6.2024 17:00;;Missing;;19,8;0,25;0,25;19,8
16.6.2024 18:00;;Missing;;20,3;0,22;0,22;20,3
16.6.2024 19:00;;Missing;;19,5;0,74;0,74;19,5
16.6.2024 20:00;;Missing;;19,0;0,31;0,31;19,0
16.6.2024 21:00;;Missing;;16,9;0,17;0,17;16,9
16.6.2024 22:00;;Missing;;16,0;0,36;0,36;16,0
16.6.2024 23:00;;Missing;;13,6;0,29;0,29;13,6
17.6.2024 00:00;;Missing;;13,3;0,14;0,14;13,3
17.6.2024 01:00;;Missing;;13,1;0,71;0,71;13,1
17.6.2024 02:00;;Missing;;12,9;0,63;0,63;12,9
17.6.2024 03:00;;Missing;;13,0;0,13;0,13;13,0
17.6.2024 04:00;;Missing;;13,0;0,14;0,14;13,0
17.6.2024 05:00;;Missing;;13,1;0,13;0,13;13,1
17.6.2024 06:00;;Missing;;13,2;0,13;0,13;13,2
17.6.2024 07:00;;Missing;;13,5;0,14;0,14;13,5
17.6.2024 08:00;;Missing;;13,9;0,11;0,11;13,9
17.6.2024 09:00;;Missing;;14,9;0,13;0,13;14,9
17.6.2024 10:00;;Missing;;15,6;0,27;0,27;15,6
17.6.2024 11:00;;Missing;;16,9;0,14;0,14;16,9
17.6.2024 12:00;;Missing;;18,6;0,13;0,13;18,6
17.6.2024 13:00;;Missing;;18,8;0,23;0,23;18,8
17.6.2024 14:00;;Missing;;21,3;0,15;0,15;21,3
17.6.2024 15:00;;Missing;;20,9;0,15;0,15;20,9
17.6.2024 16:00;;Missing;;22,9;0,33;0,33;22,9
17.6.2024 17:00;;Missing;;22,8;1,32;1,32;22,8
17.6.2024 18:00;;Missing;;21,5;0,39;0,39;21,5
17.6.2024 19:00;;Missing;;22,8;0,37;0,37;22,8
17.6.2024 20:00;;Missing;;22,3;0,29;0,29;22,3
17.6.2024 21:00;;Missing;;21,5;0,26;0,26;21,5
17.6.2024 22:00;;Missing;;20,4;0,29;0,29;20,4
17.6.2024 23:00;;Missing;;18,4;0,78;0,78;18,4
18.6.2024 00:00;;Missing;;16,2;0,25;0,25;16,2
18.6.2024 01:00;;Missing;;14,1;0,18;0,18;14,1
18.6.2024 02:00;;Missing;;12,4;0,17;0,17;12,4
18.6.2024 03:00;;Missing;;11,4;0,17;0,17;11,4
18.6.2024 04:00;;Missing;;11,3;0,16;0,16;11,3
18.6.2024 05:00;;Missing;;12,4;0,20;0,20;12,4
18.6.2024 06:00;;Missing;;15,5;0,22;0,22;15,5
18.6.2024 07:00;;Missing;;17,5;0,16;0,16;17,5
18.6.2024 08:00;;Missing;;16,8;0,17;0,17;16,8
18.6.2024 09:00;;Missing;;16,8;0,16;0,16;16,8
18.6.2024 10:00;;Missing;;17,2;0,28;0,28;17,2
18.6.2024 11:00;;Missing;;16,8;0,13;0,13;16,8
18.6.2024 12:00;;Missing;;17,8;0,13;0,13;17,8
18.6.2024 13:00;;Missing;;18,2;0,12;0,12;18,2
18.6.2024 14:00;;Missing;;17,9;0,13;0,13;17,9
18.6.2024 15:00;;Missing;;16,6;0,13;0,13;16,6
18.6.2024 16:00;;Missing;;16,4;0,20;0,20;16,4
18.6.2024 17:00;;Missing;;16,6;0,57;0,57;16,6
18.6.2024 18:00;;Missing;;15,0;0,54;0,54;15,0
18.6.2024 19:00;;Missing;;14,9;0,37;0,37;14,9
18.6.2024 20:00;;Missing;;15,5;0,35;0,35;15,5
18.6.2024 21:00;;Missing;;16,0;0,39;0,39;16,0
18.6.2024 22:00;;Missing;;15,0;0,30;0,30;15,0
18.6.2024 23:00;;Missing;;13,1;0,27;0,27;13,1
19.6.2024 00:00;;Missing;;12,8;0,64;0,64;12,8
19.6.2024 01:00;;Missing;;12,3;0,90;0,90;12,3
19.6.2024 02:00;;Missing;;12,3;0,61;0,61;12,3
19.6.2024 03:00;;Missing;;12,3;0,13;0,13;12,3
19.6.2024 04:00;;Missing;;12,6;0,14;0,14;12,6
19.6.2024 05:00;;Missing;;13,0;0,12;0,12;13,0
19.6.2024 06:00;;Missing;;13,1;0,12;0,12;13,1
19.6.2024 07:00;;Missing;;13,1;0,13;0,13;13,1
19.6.2024 08:00;;Missing;;13,9;0,11;0,11;13,9
19.6.2024 09:00;;Missing;;16,7;0,14;0,14;16,7
19.6.2024 10:00;;Missing;;18,3;0,13;0,13;18,3
19.6.2024 11:00;;Missing;;19,1;0,22;0,22;19,1
19.6.2024 12:00;;Missing;;18,8;0,23;0,23;18,8
19.6.2024 13:00;;Missing;;19,5;0,16;0,16;19,5
19.6.2024 14:00;;Missing;;17,5;0,41;0,41;17,5
19.6.2024 15:00;;Missing;;17,6;0,32;0,32;17,6
19.6.2024 16:00;;Missing;;18,5;0,13;0,13;18,5
19.6.2024 17:00;;Missing;;17,4;0,12;0,12;17,4
19.6.2024 18:00;;Missing;;17,8;0,17;0,17;17,8
19.6.2024 19:00;;Missing;;17,3;1,25;1,25;17,3
19.6.2024 20:00;;Missing;;16,4;0,36;0,36;16,4
19.6.2024 21:00;;Missing;;16,9;0,21;0,21;16,9
19.6.2024 22:00;;Missing;;15,5;1,27;1,27;15,5
19.6.2024 23:00;;Missing;;14,2;1,03;1,03;14,2
20.6.2024 00:00;;Missing;;13,3;0,94;0,94;13,3
20.6.2024 01:00;;Missing;;11,6;0,28;0,28;11,6
20.6.2024 02:00;;Missing;;10,4;0,18;0,18;10,4
20.6.2024 03:00;;Missing;;10,9;0,19;0,19;10,9
20.6.2024 04:00;;Missing;;10,8;0,17;0,17;10,8
20.6.2024 05:00;;Missing;;12,1;0,16;0,16;12,1
20.6.2024 06:00;;Missing;;14,5;0,17;0,17;14,5
20.6.2024 07:00;;Missing;;15,1;0,17;0,17;15,1
20.6.2024 08:00;;Missing;;13,9;0,15;0,15;13,9
20.6.2024 09:00;;Missing;;14,0;0,17;0,17;14,0
20.6.2024 10:00;;Missing;;15,0;0,87;0,87;15,0
20.6.2024 11:00;;Missing;;16,3;0,18;0,18;16,3
20.6.2024 12:00;;Missing;;16,4;0,23;0,23;16,4
20.6.2024 13:00;;Missing;;17,1;0,71;0,71;17,1
20.6.2024 14:00;;Missing;;14,6;0,19;0,19;14,6
20.6.2024 15:00;;Missing;;15,9;0,81;0,81;15,9
20.6.2024 16:00;;Missing;;14,9;0,45;0,45;14,9
20.6.2024 17:00;;Missing;;14,3;0,73;0,73;14,3
20.6.2024 18:00;;Missing;;13,6;0,31;0,31;13,6
20.6.2024 19:00;;Missing;;12,6;0,36;0,36;12,6
20.6.2024 20:00;;Missing;;12,4;0,25;0,25;12,4
20.6.2024 21:00;;Missing;;13,0;0,21;0,21;13,0
20.6.2024 22:00;;Missing;;12,1;0,13;0,13;12,1
20.6.2024 23:00;;Missing;;12,6;0,72;0,72;12,6
21.6.2024 00:00;;Missing;;12,1;0,68;0,68;12,1
21.6.2024 01:00;;Missing;;12,4;0,17;0,17;12,4
21.6.2024 02:00;;Missing;;13,0;0,17;0,17;13,0
21.6.2024 03:00;;Missing;;12,9;0,18;0,18;12,9
21.6.2024 04:00;;Missing;;12,4;0,19;0,19;12,4
21.6.2024 05:00;;Missing;;12,5;0,17;0,17;12,5
21.6.2024 06:00;;Missing;;13,1;0,16;0,16;13,1
21.6.2024 07:00;;Missing;;13,8;0,16;0,16;13,8
21.6.2024 08:00;;Missing;;13,6;0,16;0,16;13,6
21.6.2024 09:00;;Missing;;15,2;0,17;0,17;15,2
21.6.2024 10:00;;Missing;;15,6;1,18;1,18;15,6
21.6.2024 11:00;;Missing;;15,4;0,28;0,28;15,4
21.6.2024 12:00;;Missing;;16,8;0,22;0,22;16,8
21.6.2024 13:00;;Missing;;16,5;0,26;0,26;16,5
21.6.2024 14:00;;Missing;;16,4;0,25;0,25;16,4
21.6.2024 15:00;;Missing;;17,4;0,61;0,61;17,4
21.6.2024 16:00;;Missing;;16,8;0,30;0,30;16,8
21.6.2024 17:00;;Missing;;17,6;0,24;0,24;17,6
21.6.2024 18:00;;Missing;;17,2;2,09;2,09;17,2
21.6.2024 19:00;;Missing;;16,4;1,48;1,48;16,4
21.6.2024 20:00;;Missing;;15,9;0,19;0,19;15,9
21.6.2024 21:00;;Missing;;15,6;0,27;0,27;15,6
21.6.2024 22:00;;Missing;;14,8;0,42;0,42;14,8
21.6.2024 23:00;;Missing;;13,9;0,73;0,73;13,9
22.6.2024 00:00;;Missing;;13,9;0,70;0,70;13,9
22.6.2024 01:00;;Missing;;13,0;0,39;0,39;13,0
22.6.2024 02:00;;Missing;;12,7;0,26;0,26;12,7
22.6.2024 03:00;;Missing;;9,2;0,20;0,20;9,2
22.6.2024 04:00;;Missing;;8,5;0,18;0,18;8,5
22.6.2024 05:00;;Missing;;11,1;0,18;0,18;11,1
22.6.2024 06:00;;Missing;;12,9;0,16;0,16;12,9
22.6.2024 07:00;;Missing;;13,3;0,17;0,17;13,3
22.6.2024 08:00;;Missing;;13,5;0,24;0,24;13,5
22.6.2024 09:00;;Missing;;13,7;0,23;0,23;13,7
22.6.2024 10:00;;Missing;;16,0;0,17;0,17;16,0
22.6.2024 11:00;;Missing;;16,4;0,73;0,73;16,4
22.6.2024 12:00;;Missing;;16,6;0,20;0,20;16,6
22.6.2024 13:00;;Missing;;16,7;0,18;0,18;16,7
22.6.2024 14:00;;Missing;;17,1;0,74;0,74;17,1
22.6.2024 15:00;;Missing;;17,7;1,19;1,19;17,7
22.6.2024 16:00;;Missing;;17,8;0,13;0,13;17,8
22.6.2024 17:00;;Missing;;17,8;0,10;0,10;17,8
22.6.2024 18:00;;Missing;;17,4;0,09;0,09;17,4
22.6.2024 19:00;;Missing;;17,6;0,10;0,10;17,6
22.6.2024 20:00;;Missing;;17,3;0,11;0,11;17,3
22.6.2024 21:00;;Missing;;16,3;0,53;0,53;16,3
22.6.2024 22:00;;Missing;;15,8;0,24;0,24;15,8
22.6.2024 23:00;;Missing;;14,2;0,17;0,17;14,2
23.6.2024 00:00;;Missing;;11,5;0,15;0,15;11,5
23.6.2024 01:00;;Missing;;10,9;0,17;0,17;10,9
23.6.2024 02:00;;Missing;;9,7;0,67;0,67;9,7
23.6.2024 03:00;;Missing;;8,4;0,22;0,22;8,4
23.6.2024 04:00;;Missing;;7,7;0,20;0,20;7,7
23.6.2024 05:00;;Missing;;9,1;0,17;0,17;9,1
23.6.2024 06:00;;Missing;;11,5;0,14;0,14;11,5
23.6.2024 07:00;;Missing;;15,3;0,19;0,19;15,3
23.6.2024 08:00;;Missing;;16,6;0,59;0,59;16,6
23.6.2024 09:00;;Missing;;18,1;0,10;0,10;18,1
23.6.2024 10:00;;Missing;;18,6;0,08;0,08;18,6
23.6.2024 11:00;;Missing;;18,7;0,08;0,08;18,7
23.6.2024 12:00;;Missing;;19,4;0,08;0,08;19,4
23.6.2024 13:00;;Missing;;19,7;0,08;0,08;19,7
23.6.2024 14:00;;Missing;;20,5;0,08;0,08;20,5
23.6.2024 15:00;;Missing;;19,9;0,09;0,09;19,9
23.6.2024 16:00;;Missing;;20,5;0,08;0,08;20,5
23.6.2024 17:00;;Missing;;20,5;0,08;0,08;20,5
23.6.2024 18:00;;Missing;;19,8;0,08;0,08;19,8
23.6.2024 19:00;;Missing;;19,6;0,08;0,08;19,6
23.6.2024 20:00;;Missing;;18,0;0,40;0,40;18,0
23.6.2024 21:00;;Missing;;17,6;0,33;0,33;17,6
23.6.2024 22:00;;Missing;;15,3;0,31;0,31;15,3
23.6.2024 23:00;;Missing;;14,1;0,82;0,82;14,1
24.6.2024 00:00;;Missing;;14,3;0,72;0,72;14,3
24.6.2024 01:00;;Missing;;15,0;0,16;0,16;15,0
24.6.2024 02:00;;Missing;;13,8;0,18;0,18;13,8
24.6.2024 03:00;;Missing;;13,0;0,18;0,18;13,0
24.6.2024 04:00;;Missing;;12,7;0,16;0,16;12,7
24.6.2024 05:00;;Missing;;12,9;0,18;0,18;12,9
24.6.2024 06:00;;Missing;;13,3;0,15;0,15;13,3
24.6.2024 07:00;;Missing;;13,7;0,95;0,95;13,7
24.6.2024 08:00;;Missing;;15,4;0,19;0,19;15,4
24.6.2024 09:00;;Missing;;16,1;0,16;0,16;16,1
24.6.2024 10:00;;Missing;;15,8;0,15;0,15;15,8
24.6.2024 11:00;;Missing;;16,5;0,18;0,18;16,5
24.6.2024 12:00;;Missing;;18,5;0,97;0,97;18,5
24.6.2024 13:00;;Missing;;18,3;0,47;0,47;18,3
24.6.2024 14:00;;Missing;;17,7;0,15;0,15;17,7
24.6.2024 15:00;;Missing;;17,8;0,19;0,19;17,8
24.6.2024 16:00;;Missing;;17,8;0,21;0,21;17,8
24.6.2024 17:00;;Missing;;17,8;0,19;0,19;17,8
24.6.2024 18:00;;Missing;;17,6;0,25;0,25;17,6
24.6.2024 19:00;;Missing;;17,2;0,84;0,84;17,2
24.6.2024 20:00;;Missing;;16,8;0,29;0,29;16,8
24.6.2024 21:00;;Missing;;16,3;0,26;0,26;16,3
24.6.2024 22:00;;Missing;;15,6;0,75;0,75;15,6
24.6.2024 23:00;;Missing;;14,5;1,23;1,23;14,5
25.6.2024 00:00;;Missing;;13,5;0,20;0,20;13,5
25.6.2024 01:00;;Missing;;13,4;0,15;0,15;13,4
25.6.2024 02:00;;Missing;;13,3;0,18;0,18;13,3
25.6.2024 03:00;;Missing;;13,4;0,15;0,15;13,4
25.6.2024 04:00;;Missing;;14,2;0,17;0,17;14,2
25.6.2024 05:00;;Missing;;13,6;0,18;0,18;13,6
25.6.2024 06:00;;Missing;;13,7;0,15;0,15;13,7
25.6.2024 07:00;;Missing;;14,8;0,19;0,19;14,8
25.6.2024 08:00;;Missing;;14,8;0,28;0,28;14,8
25.6.2024 09:00;;Missing;;15,4;0,15;0,15;15,4
25.6.2024 10:00;;Missing;;18,6;0,37;0,37;18,6
25.6.2024 11:00;;Missing;;17,8;0,16;0,16;17,8
25.6.2024 12:00;;Missing;;19,2;0,11;0,11;19,2
25.6.2024 13:00;;Missing;;17,5;0,36;0,36;17,5
25.6.2024 14:00;;Missing;;19,4;0,32;0,32;19,4
25.6.2024 15:00;;Missing;;20,8;0,25;0,25;20,8
25.6.2024 16:00;;Missing;;20,1;0,21;0,21;20,1
25.6.2024 17:00;;Missing;;20,7;0,65;0,65;20,7
25.6.2024 18:00;;Missing;;21,2;0,43;0,43;21,2
25.6.2024 19:00;;Missing;;21,7;0,24;0,24;21,7
25.6.2024 20:00;;Missing;;21,6;0,21;0,21;21,6
25.6.2024 21:00;;Missing;;20,4;0,18;0,18;20,4
25.6.2024 22:00;;Missing;;18,1;0,27;0,27;18,1
25.6.2024 23:00;;Missing;;15,7;0,32;0,32;15,7
26.6.2024 00:00;;Missing;;14,3;0,20;0,20;14,3
26.6.2024 01:00;;Missing;;13,5;0,20;0,20;13,5
26.6.2024 02:00;;Missing;;12,5;0,33;0,33;12,5
26.6.2024 03:00;;Missing;;12,1;0,96;0,96;12,1
26.6.2024 04:00;;Missing;;11,6;0,67;0,67;11,6
26.6.2024 05:00;;Missing;;12,0;0,17;0,17;12,0
26.6.2024 06:00;;Missing;;15,0;0,17;0,17;15,0
26.6.2024 07:00;;Missing;;17,8;0,20;0,20;17,8
26.6.2024 08:00;;Missing;;20,1;0,24;0,24;20,1
26.6.2024 09:00;;Missing;;21,3;0,09;0,09;21,3
26.6.2024 10:00;;Missing;;23,5;0,10;0,10;23,5
26.6.2024 11:00;;Missing;;24,3;0,09;0,09;24,3
26.6.2024 12:00;;Missing;;24,7;0,85;0,85;24,7
26.6.2024 13:00;;Missing;;23,2;0,21;0,21;23,2
26.6.2024 14:00;;Missing;;22,8;0,18;0,18;22,8
26.6.2024 15:00;;Missing;;22,8;0,11;0,11;22,8
26.6.2024 16:00;;Missing;;21,2;0,31;0,31;21,2
26.6.2024 17:00;;Missing;;21,8;0,58;0,58;21,8
26.6.2024 18:00;;Missing;;20,0;0,38;0,38;20,0
26.6.2024 19:00;;Missing;;19,7;0,63;0,63;19,7
26.6.2024 20:00;;Missing;;19,2;0,15;0,15;19,2
26.6.2024 21:00;;Missing;;17,6;0,18;0,18;17,6
26.6.2024 22:00;;Missing;;17,0;0,18;0,18;17,0
26.6.2024 23:00;;Missing;;16,5;0,70;0,70;16,5
27.6.2024 00:00;;Missing;;16,0;0,68;0,68;16,0
27.6.2024 01:00;;Missing;;13,9;0,17;0,17;13,9
27.6.2024 02:00;;Missing;;12,7;0,16;0,16;12,7
27.6.2024 03:00;;Missing;;11,5;0,17;0,17;11,5
27.6.2024 04:00;;Missing;;11,2;0,16;0,16;11,2
27.6.2024 05:00;;Missing;;11,6;0,15;0,15;11,6
27.6.2024 06:00;;Missing;;14,3;0,16;0,16;14,3
27.6.2024 07:00;;Missing;;18,0;0,21;0,21;18,0
27.6.2024 08:00;;Missing;;20,1;0,84;0,84;20,1
27.6.2024 09:00;;Missing;;20,5;1,47;1,47;20,5
27.6.2024 10:00;;Missing;;21,0;0,91;0,91;21,0
27.6.2024 11:00;;Missing;;21,4;0,66;0,66;21,4
27.6.2024 12:00;;Missing;;22,4;0,69;0,69;22,4
27.6.2024 13:00;;Missing;;21,4;0,49;0,49;21,4
27.6.2024 14:00;;Missing;;21,8;0,26;0,26;21,8
27.6.2024 15:00;;Missing;;21,5;0,11;0,11;21,5
27.6.2024 16:00;;Missing;;21,2;0,51;0,51;21,2
27.6.2024 17:00;;Missing;;21,1;0,25;0,25;21,1
27.6.2024 18:00;;Missing;;20,9;0,12;0,12;20,9
27.6.2024 19:00;;Missing;;20,4;0,10;0,10;20,4
27.6.2024 20:00;;Missing;;20,4;0,09;0,09;20,4
27.6.2024 21:00;;Missing;;19,5;0,09;0,09;19,5
27.6.2024 22:00;;Missing;;15,6;0,10;0,10;15,6
27.6.2024 23:00;;Missing;;12,8;0,18;0,18;12,8
28.6.2024 00:00;;Missing;;11,4;0,23;0,23;11,4
28.6.2024 01:00;;Missing;;10,5;0,29;0,29;10,5
28.6.2024 02:00;;Missing;;9,7;0,24;0,24;9,7
28.6.2024 03:00;;Missing;;9,4;0,21;0,21;9,4
28.6.2024 04:00;;Missing;;9,1;0,20;0,20;9,1
28.6.2024 05:00;;Missing;;10,7;0,16;0,16;10,7
28.6.2024 06:00;;Missing;;13,8;0,15;0,15;13,8
28.6.2024 07:00;;Missing;;17,3;0,16;0,16;17,3
28.6.2024 08:00;;Missing;;20,5;0,16;0,16;20,5
28.6.2024 09:00;;Missing;;22,8;0,15;0,15;22,8
28.6.2024 10:00;;Missing;;25,5;0,56;0,56;25,5
28.6.2024 11:00;;Missing;;27,6;0,15;0,15;27,6
28.6.2024 12:00;;Missing;;28,4;0,38;0,38;28,4
28.6.2024 13:00;;Missing;;29,9;0,94;0,94;29,9
28.6.2024 14:00;;Missing;;24,1;0,52;0,52;24,1
28.6.2024 15:00;;Missing;;26,0;0,92;0,92;26,0
28.6.2024 16:00;;Missing;;26,0;0,23;0,23;26,0
28.6.2024 17:00;;Missing;;25,7;0,21;0,21;25,7
28.6.2024 18:00;;Missing;;25,5;1,44;1,44;25,5
28.6.2024 19:00;;Missing;;25,3;0,19;0,19;25,3
28.6.2024 20:00;;Missing;;25,6;0,15;0,15;25,6
28.6.2024 21:00;;Missing;;24,2;0,17;0,17;24,2
28.6.2024 22:00;;Missing;;21,3;0,15;0,15;21,3
28.6.2024 23:00;;Missing;;18,7;0,14;0,14;18,7
29.6.2024 00:00;;Missing;;17,9;0,92;0,92;17,9
29.6.2024 01:00;;Missing;;18,0;0,36;0,36;18,0
29.6.2024 02:00;;Missing;;18,3;0,28;0,28;18,3
29.6.2024 03:00;;Missing;;19,4;0,73;0,73;19,4
29.6.2024 04:00;;Missing;;18,3;0,65;0,65;18,3
29.6.2024 05:00;;Missing;;18,3;0,20;0,20;18,3
29.6.2024 06:00;;Missing;;20,7;0,20;0,20;20,7
29.6.2024 07:00;;Missing;;22,4;0,18;0,18;22,4
29.6.2024 08:00;;Missing;;24,4;0,28;0,28;24,4
29.6.2024 09:00;;Missing;;24,6;0,15;0,15;24,6
29.6.2024 10:00;;Missing;;21,6;0,17;0,17;21,6
29.6.2024 11:00;;Missing;;21,4;0,57;0,57;21,4
29.6.2024 12:00;;Missing;;20,3;0,21;0,21;20,3
29.6.2024 13:00;;Missing;;21,4;0,27;0,27;21,4
29.6.2024 14:00;;Missing;;21,7;0,25;0,25;21,7
29.6.2024 15:00;;Missing;;17,6;0,68;0,68;17,6
29.6.2024 16:00;;Missing;;20,6;0,24;0,24;20,6
29.6.2024 17:00;;Missing;;20,6;0,84;0,84;20,6
29.6.2024 18:00;;Missing;;20,1;0,33;0,33;20,1
29.6.2024 19:00;;Missing;;19,6;1,36;1,36;19,6
29.6.2024 20:00;;Missing;;19,5;1,16;1,16;19,5
29.6.2024 21:00;;Missing;;19,3;0,33;0,33;19,3
29.6.2024 22:00;;Missing;;17,7;1,14;1,14;17,7
29.6.2024 23:00;;Missing;;16,1;0,30;0,30;16,1
30.6.2024 00:00;;Missing;;16,1;1,22;1,22;16,1
30.6.2024 01:00;;Missing;;15,4;0,73;0,73;15,4
30.6.2024 02:00;;Missing;;13,7;0,18;0,18;13,7
30.6.2024 03:00;;Missing;;13,9;0,19;0,19;13,9
30.6.2024 04:00;;Missing;;13,5;0,17;0,17;13,5
30.6.2024 05:00;;Missing;;13,5;0,17;0,17;13,5
30.6.2024 06:00;;Missing;;14,5;0,18;0,18;14,5
30.6.2024 07:00;;Missing;;15,3;0,15;0,15;15,3
30.6.2024 08:00;;Missing;;15,6;0,19;0,19;15,6
30.6.2024 09:00;;Missing;;16,1;0,18;0,18;16,1
30.6.2024 10:00;;Missing;;17,2;0,62;0,62;17,2
30.6.2024 11:00;;Missing;;18,5;0,77;0,77;18,5
30.6.2024 12:00;;Missing;;19,3;1,05;1,05;19,3
30.6.2024 13:00;;Missing;;19,8;0,46;0,46;19,8
30.6.2024 14:00;;Missing;;21,0;0,25;0,25;21,0
30.6.2024 15:00;;Missing;;20,6;0,82;0,82;20,6
30.6.2024 16:00;;Missing;;19,9;0,86;0,86;19,9
30.6.2024 17:00;;Missing;;19,2;1,19;1,19;19,2
30.6.2024 18:00;;Missing;;18,9;0,22;0,22;18,9
30.6.2024 19:00;;Missing;;19,2;0,32;0,32;19,2
30.6.2024 20:00;;Missing;;18,0;0,24;0,24;18,0
30.6.2024 21:00;;Missing;;17,1;0,28;0,28;17,1
30.6.2024 22:00;;Missing;;16,5;0,31;0,31;16,5
30.6.2024 23:00;;Missing;;15,1;0,84;0,84;15,1
1.7.2024 00:00;;Missing;;13,5;0,72;0,72;13,5
1.7.2024 01:00;;Missing;;13,1;0,16;0,16;13,1
1.7.2024 02:00;;Missing;;12,0;0,19;0,19;12,0
1.7.2024 03:00;;Missing;;11,9;0,18;0,18;11,9
1.7.2024 04:00;;Missing;;12,1;0,17;0,17;12,1
1.7.2024 05:00;;Missing;;12,2;0,18;0,18;12,2
1.7.2024 06:00;;Missing;;12,6;0,17;0,17;12,6
1.7.2024 07:00;;Missing;;13,0;0,20;0,20;13,0
1.7.2024 08:00;;Missing;;13,3;0,20;0,20;13,3
1.7.2024 09:00;;Missing;;13,3;0,20;0,20;13,3
1.7.2024 10:00;;Missing;;13,0;0,26;0,26;13,0
1.7.2024 11:00;;Missing;;14,0;0,73;0,73;14,0
1.7.2024 12:00;;Missing;;14,6;0,27;0,27;14,6
1.7.2024 13:00;;Missing;;15,8;0,34;0,34;15,8
1.7.2024 14:00;;Missing;;16,1;0,19;0,19;16,1
1.7.2024 15:00;;Missing;;16,3;0,37;0,37;16,3
1.7.2024 16:00;;Missing;;15,4;0,21;0,21;15,4
1.7.2024 17:00;;Missing;;15,0;0,38;0,38;15,0
1.7.2024 18:00;;Missing;;14,8;0,32;0,32;14,8
1.7.2024 19:00;;Missing;;14,9;0,25;0,25;14,9
1.7.2024 20:00;;Missing;;15,1;0,24;0,24;15,1
1.7.2024 21:00;;Missing;;14,9;0,30;0,30;14,9
1.7.2024 22:00;;Missing;;14,8;0,27;0,27;14,8
1.7.2024 23:00;;Missing;;14,8;0,29;0,29;14,8
2.7.2024 00:00;;Missing;;14,5;0,27;0,27;14,5
2.7.2024 01:00;;Missing;;14,2;0,70;0,70;14,2
2.7.2024 02:00;;Missing;;14,2;0,65;0,65;14,2
2.7.2024 03:00;;Missing;;14,8;0,13;0,13;14,8
2.7.2024 04:00;;Missing;;14,9;0,18;0,18;14,9
2.7.2024 05:00;;Missing;;14,9;0,14;0,14;14,9
2.7.2024 06:00;;Missing;;14,8;0,15;0,15;14,8
2.7.2024 07:00;;Missing;;15,0;0,14;0,14;15,0
2.7.2024 08:00;;Missing;;15,0;0,12;0,12;15,0
2.7.2024 09:00;;Missing;;15,3;0,14;0,14;15,3
2.7.2024 10:00;;Missing;;14,8;0,17;0,17;14,8
2.7.2024 11:00;;Missing;;15,6;0,77;0,77;15,6
2.7.2024 12:00;;Missing;;17,6;0,18;0,18;17,6
2.7.2024 13:00;;Missing;;17,2;0,25;0,25;17,2
2.7.2024 14:00;;Missing;;19,0;0,23;0,23;19,0
2.7.2024 15:00;;Missing;;19,2;0,16;0,16;19,2
2.7.2024 16:00;;Missing;;19,4;0,12;0,12;19,4
2.7.2024 17:00;;Missing;;18,5;0,14;0,14;18,5
2.7.2024 18:00;;Missing;;18,2;0,10;0,10;18,2
2.7.2024 19:00;;Missing;;17,1;1,19;1,19;17,1
2.7.2024 20:00;;Missing;;16,8;0,20;0,20;16,8
2.7.2024 21:00;;Missing;;16,0;0,21;0,21;16,0
2.7.2024 22:00;;Missing;;14,9;0,28;0,28;14,9
2.7.2024 23:00;;Missing;;14,9;0,24;0,24;14,9
3.7.2024 00:00;;Missing;;14,5;0,70;0,70;14,5
3.7.2024 01:00;;Missing;;14,3;1,05;1,05;14,3
3.7.2024 02:00;;Missing;;14,2;0,28;0,28;14,2
3.7.2024 03:00;;Missing;;14,0;0,14;0,14;14,0
3.7.2024 04:00;;Missing;;13,8;0,12;0,12;13,8
3.7.2024 05:00;;Missing;;13,4;0,13;0,13;13,4
3.7.2024 06:00;;Missing;;13,5;0,14;0,14;13,5
3.7.2024 07:00;;Missing;;14,0;0,14;0,14;14,0
3.7.2024 08:00;;Missing;;15,0;0,17;0,17;15,0
3.7.2024 09:00;;Missing;;15,2;0,16;0,16;15,2
3.7.2024 10:00;;Missing;;16,2;0,21;0,21;16,2
3.7.2024 11:00;;Missing;;15,8;0,41;0,41;15,8
3.7.2024 12:00;;Missing;;16,9;0,18;0,18;16,9
3.7.2024 13:00;;Missing;;17,0;1,03;1,03;17,0
3.7.2024 14:00;;Missing;;18,1;0,71;0,71;18,1
3.7.2024 15:00;;Missing;;18,4;1,18;1,18;18,4
3.7.2024 16:00;;Missing;;18,6;1,19;1,19;18,6
3.7.2024 17:00;;Missing;;18,4;0,80;0,80;18,4
3.7.2024 18:00;;Missing;;18,2;0,55;0,55;18,2
3.7.2024 19:00;;Missing;;17,4;0,26;0,26;17,4
3.7.2024 20:00;;Missing;;16,5;0,30;0,30;16,5
3.7.2024 21:00;;Missing;;16,1;0,22;0,22;16,1
